main_id,ra,dec,sp_type
2MASS J05204340-2313231,80.18087499999999,-23.22311111111111,M0
2MASS J12303162+2309344,187.63181501631996,23.15957037064,M4V
2MASS J13382969+4139196,204.62372390731997,41.655460679129995,M0V
2MASS J12350284+2337218,188.76185245295997,23.62269561139,M7V
StM 318,254.63129377600995,-13.77607085332,M6
SDSS J123303.73+241236.0,188.26550090158997,24.210029868749995,M3V
2MASS J12325601+2415339,188.23335378655,24.25947127079,M7V
2MASS J12335663+2428202,188.48592800242,24.47213075944,M7V
HD 152969,255.03293567845998,-59.01289505229,M3III
SDSS J124024.62+234416.1,190.10257854408,23.738046119130004,M2V
UCAC4 379-005056,63.233039,-14.314267000000001,M1
2MASS J12382210+2347158,189.59208901877,23.78774220031,M5V
2MASS J12373591+2403374,189.39969275058996,24.060414429089995,M6V
2MASS J12373875+2409106,189.41147348003997,24.15295658717,M6V
2MASS J13322609+4210471,203.10878391885998,42.17974956087,M7V
2MASS J12234437+2118333,185.93485652864996,21.30916117697,M2V
2MASS J13350579+4211435,203.77402212671,42.19531037186,M9V
2MASS J13340226+4207296,203.50960373657998,42.12490710712,M8V
2MASS J12215460+2122255,185.47747874094998,21.37375845167,M2V
2MASS J12220695+2140422,185.52898896948997,21.67837487557,M7V
SLW J1227+2111A,186.89167534376998,21.189819334249997,M1.4
HD 153090,254.85789061077998,-44.18214027537001,M3III
2MASS J13404859+4215000,205.20242113796,42.249992883450005,M7V
SDSS J123050.37+212335.2,187.70986339726997,21.39313812761,M0V
StM 319,254.56208144301,8.270315511519998,M7
2MASS J12272500+2148446,186.85420077255,21.81241461039,M2V
2MASS J12283690+2201047,187.15377501683997,22.017980709159996,M3V
SDSS J122916.51+221610.1,187.31885261335998,22.269483470189996,M3V
2MASS J02131271-0026139,33.302932859495414,-0.4372994103091667,M2V
2MASS J13384784+4319271,204.69936035713,43.324190239880004,M2V
SLW J1227+2202B,186.77398614492998,22.04728859119,M3.7
SDSS J134308.30+425509.4,205.78471429804,42.91933672655,M3V
SDSS J134245.17+430513.6,205.68828082881998,43.08709713485,M5V
2MASS J12243869+2200351,186.16131121485998,22.00970531467,M4V
2MASS J12044542+4900106,181.18936703488205,49.00287735457,M2V
UCAC4 636-001456,6.337407700000002,37.05690419999999,M0e
2MASS J19573095+4524289,299.3789751406,45.40806264067,M3Ve
2MASS J19312676+4648581,292.86149117955,46.81613161084,M3V
2MASS J19465254+4657534,296.71897583805,46.96487560919001,M2.5V
2MASS J13393228+4317282,204.88451345524,43.29117386402,M4V
UCAC4 692-064835,291.59128566707,48.24938485146001,M6V
2MASS J13392922+4321405,204.87178622539997,43.36128412161,M7V
2MASS J13401296+4328062,205.05379096814997,43.46822010981,M0V
2MASS J19083206+4939083,287.13357464568,49.65229619773,M6.5V
2MASS J12262080+2246157,186.58673625617996,22.7710698529,M7V
2MASS J19240765-2239504,291.03194411989,-22.664021833069995,M6V
2MASS J12285731+2253481,187.23876335301,22.89670617728,M7V
2MASS J13365104+4255089,204.21262263223997,42.91909742306,M3V
2MASS J12172327+2105375,184.34697096826997,21.09376918141,M2V
2MASS J13351724+4328285,203.82172814459997,43.474594371760006,M4V
2MASS J12195023+2155018,184.95934045282996,21.91714468949,M6V
Sand  41,184.35033155263997,22.04525430137,M3:
2MASS J11332620+5631294,173.35914277951082,56.52492869418778,M2V
2MASS J12195056+2229099,184.96068876815,22.48609559218,M6V
SDSS J121322.48+213656.5,183.34370178528997,21.61573429815,M1V
SDSS J121319.07+214438.7,183.32952346237997,21.74413920177,M0V
UCAC4 706-006822,13.182451,51.01411100000001,M0e
2MASS J12113016+2201507,182.87567127031,22.03077129333,M6V
2MASS J13514827+4159002,207.95114094041,41.983347605460004,M1V
LP  158-1,74.86779450546,49.37497202269195,M3.3
2MASS J12144387+2211024,183.68283665480996,22.18399715034,M0V
2MASS J13530160+4207349,208.25673283800998,42.12638843432,M6V
2MASS J13530569+4213472,208.27376680598,42.22982426705,M6V
SDSS J121416.54+223007.0,183.56896959746,22.50196039825,M8e
2MASS J13540743+4235072,208.53094009129,42.585393950139995,M3V
2MASS J13540023+4238328,208.50092357677997,42.64245936683,M2V
V* V713 Ara,255.15261558287997,-61.40492256411,M2Iab/b
2MASS J13500174+4245376,207.50736248944997,42.760415990389994,M9V
2MASS J12154562+2252236,183.9399827251,22.873179141029997,M7V
2MASS J12232896+2217505,185.87065725486997,22.29734642174,M4V
2MASS J12215718+2217300,185.48828174000997,22.291688743080005,M7V
SDSS J135306.78+432119.9,208.27831652376,43.35555334971,M0V
V* MV Her,254.55044898707,22.7972105102,M8/9
SLW J1353+4340A,208.46966880860998,43.67622721333,M3.2
2MASS J12252239+2344207,186.34314065089,23.73918321221,M2V
2MASS J12134890+4130385,183.45380306159416,41.51055045456529,M2V
2MASS J13490142+4303036,207.25599813010996,43.05100435834,M5V
2MASS J13484477+4305127,207.18660259551,43.08684414398,M3V
2MASS J12183439+2334058,184.64325162174998,23.56830785548,M3V
2MASS J13470221+4302597,206.75922316106997,43.04982231818,M3V
UCAC4 546-023990,92.922706,19.051107,M0e
2MASS J12192144+2346278,184.83936348572996,23.77439291889,M7V
2MASS J14023208+4205491,210.63381887619,42.0968010684,M3V
2MASS J09425661+2159072,145.73583070388125,21.98532733010917,M2V
V* GH Aps,255.48501090375999,-71.51220616135,Me
SDSS J122343.65+240230.8,185.93191752005998,24.04198025982,M4V
2MASS J13185480+1045450,199.7281832385714,10.7625734399083,M2V
SDSS J122200.24+241312.0,185.50112315803997,24.22007192666,M8e
2MASS J04023183+1702279,60.632664999999996,17.041109000000002,M0
2MASS J12450348+2040173,191.26440908353996,20.671484919199997,M2V
G 149-11,192.31450643769998,20.70536923084,M5:
PM J10187-6819,154.68463311983,-68.32599437206,M1
2MASS J12461756+2049123,191.57317956147,20.82003239018,M4V
2MASS J12481251+2059051,192.05201175050996,20.984742656539996,M7V
2MASS J15264653+0707128,231.69398349826213,7.120175769594166,M2V
2MASS J14333375+4416205,218.39051282340998,44.27234192745,M3V
2MASS J12443349+2047357,191.13954596003998,20.79322147202,M8V
2MASS J12402875+2043399,190.11978017431997,20.72778145926,M7V
Sand 118,190.5845366461,21.00048778175,M3:
2MASS J07505929+3409542,117.747057,34.165065999999996,M0
2MASS J12442405+2058459,191.10025598611,20.979509862630003,M7V
V* V845 Ara,253.73135495706998,-48.1029265517,M3/4III
2MASS J12470753+2122021,191.78136854437997,21.367245402749997,M6V
2MASS J12463123+2123242,191.63019712404997,21.39003373493,M6V
2MASS J12465110+2133212,191.71295018396,21.555845638580003,M3V
LSPM J1250+2112,192.71442410044997,21.2109454258,M6V
2MASS J11523711-0122013,178.15471403351958,-1.3669799037422223,M2V
2MASS J14340647+4512582,218.52700816776996,45.216185750870004,M1V
2MASS J12502359+2119132,192.59835081423,21.32035930163,M2V
2MASS J12520689+2117267,193.02874362160998,21.29074485278,M4V
2MASS J13174414-0328484,199.43393688793165,-3.4800780878819446,M2V
SDSS J125010.81+213327.1,192.54526319143997,21.557597169649995,M6V
SDSS J125110.83+214831.3,192.79517393395,21.808798470740005,M1V
SDSS J143220.71+445002.4,218.08626052749997,44.83408285121,M0V
2MASS J12531211+2139369,193.30046438343,21.66017915197,M6V
[ATZ98] B147,120.62550096186004,59.73461200778,M2e
2MASS J12552306+2210251,193.84608247954,22.17369812374,M2V
SDSS J143111.16+450239.1,217.79655877325,45.04424189122,M0V
2MASS J12514234+2211095,192.92644335036,22.186007686390003,M5V
2MASS J12534696+2209175,193.44568504017997,22.1548261858,M6V
2MASS J12525832+2231309,193.2429945221,22.525215768400003,M4V
SDSS J143046.12+451238.3,217.69218571938,45.21066148439,M3V
2MASS J12501653+2157385,192.56888071804997,21.96071697172,M4V
2MASS J12480777+2204368,192.03244693287,22.07692707086,M6V
2MASS J12483442+2209006,192.14341653660998,22.15022238,M6V
BD-16  4366,253.51942529594,-16.40865729247,M0
Sand 136,191.62701310989996,21.90809664134,M5:
2MASS J14330773+4508468,218.28223479544,45.146279907140006,M6V
2MASS J12451650+2204010,191.31874594136997,22.066958830749996,M2V
2MASS J14324158+4508156,218.17323407008,45.13752296829,M2V
2MASS J12475431+2233419,191.97634138423,22.56166559656,M4V
HD 152811,252.98126959411,60.498084543199994,M2
2MASS J12511321+2214575,192.80503934639998,22.24910532088,M1V
2MASS J12531349+2237316,193.30622004048996,22.62541780601,M3V
2MASS J12512612+2235514,192.85888202823998,22.59763200562,M2V
2MASS J12520845+2243063,193.03519822838996,22.7184435361,M3V
2MASS J14321375+4536348,218.0574687324,45.60982805134,M1V
2MASS J12502910+2242183,192.62134667679996,22.70517714373,M7V
2MASS J14273853+4422504,216.91055319564998,44.38064874985999,M7V
2MASS J12374255+2130178,189.42733566934996,21.50494806573,M3V
BD+16  3060,253.39179730274998,16.10301521725,M0
CD-79   674,254.99014915567994,-80.08619618407,M
2MASS J12433466+2204530,190.89413915578996,22.081347755319996,M2V
2MASS J12433624+2206234,190.90105821759,22.10651273485,M1V
2MASS J12431937+2206560,190.83069933256996,22.11567596155,M3V
2MASS J03494856+2010180,57.452355,20.171667,M0e
2MASS J14274128+4458115,216.92199735801,44.96982823329,M7V
2MASS J12431093+2212438,190.79554162356,22.212233408969997,M2V
LP  554-25,181.05235600349997,5.23690879607,M5e
2MASS J12413828+2201302,190.40954730522998,22.02506332195,M4V
SDSS J124151.26+220306.0,190.46357702177997,22.05167402754,M0V
2MASS J14253543+4443267,216.39759957837998,44.72417901275,M0V
SDSS J124119.63+220523.7,190.33179930814,22.089933938640005,M3V
2MASS J12421123+2206264,190.54683723564,22.107331812200005,M2V
2MASS J12413964+2219225,190.41517194999,22.32299344669,M3V
Sand 120,190.61535310715,22.48840558108,M3:
2MASS J14250512+4508453,216.27136604596,45.14593263127,M5V
2MASS J12373293+2140473,189.38710828876998,21.67980184265,M0V
2MASS J12373576+2145463,189.39902429115998,21.762953815700005,M0V
2MASS J12361713+2138319,189.0714834007,21.642265976379996,M3V
SDSS J142737.43+451529.5,216.90599818801,45.25821776504999,M1V
RX J2212.2-5433,333.067928,-54.5543645,M3
2MASS J12360316+2208214,189.01317749197,22.139287570479997,M6V
SDSS J142552.39+452446.3,216.46832546035998,45.41287660908,M0V
2MASS J14255427+4527442,216.47631973122998,45.46217832491,M7V
SDSS J123701.88+222114.2,189.25784389532,22.35396010771,M5V
2MASS J14270146+4530194,216.75626682574998,45.50537016532,M0V
2MASS J09155020+3854056,138.95911268825168,38.901717210565266,M2V
2MASS J14302368+4510008,217.59868721345998,45.16689325158,M2V
2MASS J12393165+2207031,189.88188612925,22.117585839890005,M3V
2MASS J12392472+2213297,189.85295809597997,22.22496969896,M6V
2MASS J12401818+2220480,190.0756996181,22.346659943180004,M5V
2MASS J06510222+1834144,102.75927399999999,18.570689999999995,M0e
2MASS J14292541+4517057,217.35581301365,45.28491006766,M0V
LSPM J1430+4518,217.53158712898997,45.30136079561,M0V
2MASS J12410640+2241515,190.27672693358997,22.69764356584,M3V
2MASS J22281253-0145408,337.052222,-1.761338,M4V
2MASS J12375087+2247447,189.46185308950996,22.79573715075,M5V
2MASS J14310111+4534529,217.75465767529,45.58142238768,M1V
2MASS J15302697+4957128,232.61230257917248,49.95359877837556,M2V
2MASS J12391467+2310253,189.81115348789,23.17365460611,M7V
2MASS J09240400+0911300,141.01680614341126,9.191633270057778,M2V
2MASS J14305332+4603200,217.72224194663997,46.055560283130006,M0V
2MASS J14304840+4607503,217.70150823174,46.1306867347,M2V
NGTS-14B,328.5163354334899,-38.377403745820004,M3V
2MASS J14281644+4528179,217.06863364105,45.471645569180005,M6V
SDSS J142810.03+453914.2,217.04182138771,45.65398398286,M2V
SDSS J142831.10+455756.8,217.12958884434,45.96582316345,M1V
2MASS J12455255+2246443,191.46890807945996,22.7788830558,M3V
SDSS J142937.78+455904.6,217.40746659351,45.984646070230006,M0V
LP  174-417,217.54193740944996,46.04412804473,M0V
2MASS J00444254+3854493,11.177254000000001,38.913712000000004,M0e
2MASS J14275425+4609181,216.97597312839997,46.1550664481,M0V
2MASS J15193005+2200158,229.87528101793663,22.00434675801333,M2V
2MASS J12451010+2242514,191.29209765389,22.71430920161,M6V
2MASS J14291387+4615134,217.30784296356,46.2537935556,M7V
SDSS J142825.52+461908.0,217.10633384906,46.318923099120006,M0V
SDSS J142923.13+462331.7,217.34644541890998,46.39219722603001,M1V
2MASS J14290941+4627507,217.28921581489996,46.46409891866,M8V
HD 309928,153.77000221717,-65.27496624461,M1
SDSS J143508.26+451324.6,218.78442541762,45.22352040434001,M3V
2MASS J14374639+4538555,219.44329954162,45.64875147219,M6V
2MASS J16094351+2144292,242.4313390521733,21.74151614577389,M2V
2MASS J12473418+2315131,191.89237693744,23.25363678526,M3V
2MASS J14341114+4555198,218.54647485760998,45.92221315776,M7V
HD 152556,253.57470030692997,-6.71181754866,M1/2III
2MASS J08555087+1153135,133.96199997356416,11.887049905985275,M2V
2MASS J09150471+1300215,138.76970624625164,13.006007284300555,M2V
SDSS J143408.23+460721.9,218.53432765879,46.12282316248,M2V
2MASS J12453103+2318344,191.37930699294,23.30955044387,M3V
2MASS J10375019+0353318,159.45928574467294,3.892111840398611,M2V
2MASS J14394368+4606332,219.93202617261,46.10922116031,M6V
UCAC4 469-037233,122.77808830000001,3.7239587000000003,M0e
2MASS J14374300+4620562,219.42918264122997,46.34898343841,M3V
2MASS J00475822-0112086,11.992622634355833,-1.2024861688919446,M2V
SDSS J143840.74+463651.1,219.66978770101997,46.61420025159,M3V
LP  377-44,190.18938093654,23.47070341209,M5:
2MASS J14394989+4641086,219.95795775739998,46.685749921040006,M3V
2MASS J14393590+4654100,219.89957587772997,46.902781010149994,M6V
2MASS J12405763+2337404,190.24015432358,23.62803920681,M6V
2MASS J14373451+4624246,219.39379999323,46.4068407951,M4V
2MASS J14353921+4628586,218.91334620652998,46.482937488430004,M6V
2MASS J14245443+4351537,216.2268136021321,43.86489119651278,M2V
2MASS J14364107+4638493,219.17114775276,46.64702492362001,M2V
UCAC4 643-046529,137.2540256,38.4907353,M2.6
SDSS J124606.59+241325.4,191.52755504420998,24.223804145649996,M8
2MASS J14371414+4706221,219.308934584,47.10614813675,M3V
SDSS J124256.36+240733.4,190.73486584808998,24.12591341074,M5V
2MASS J12432834+2412360,190.86805285009999,24.210001995160003,M7V
2MASS J12441226+2410209,191.05107010388,24.17248347022,M2V
2MASS J14332303+4611412,218.3460517616,46.19479754057,M6V
SDSS J143308.49+461008.4,218.28543906878,46.16900505635,M0V
SDSS J125602.67+223050.8,194.01125198782998,22.51424532853,M8
SDSS J143208.91+461721.3,218.03705845574,46.2892688962,M3V
Sand 172,194.44631958760996,22.53764132293,M5:
2MASS J12574601+2235552,194.44188559390997,22.59870291005,M6V
LSPM J1431+4626,217.91583908626998,46.44643838556999,M1V
StM 311,253.58590163473997,2.0896093115499994,M7
IRC -10350,253.62958508701,-7.56046553141,M9
2MASS J09452459+5553057,146.35246642360997,55.8849002102939,M3.7
2MASS J14335751+4624453,218.48953188934,46.41278773719999,M7V
2MASS J12541027+2240299,193.54284317935998,22.67490173276,M7V
2MASS J12560069+2258096,194.00294231883,22.96930387258,M7V
2MASS J12554024+2301361,193.91770010723997,23.02667195186,M3V
2MASS J12552429+2301354,193.85120123951,23.02649992259,M3V
2MASS J12552732+2307554,193.86383349991996,23.13205276552,M2V
2MASS J12563511+2305045,194.14629127342997,23.08455439012,M2V
2MASS J14305523+4621522,217.73028457509997,46.36458023602,M2V
2MASS J12591938+2303403,194.83069592422,23.061211233130003,M4V
2MASS J12592394+2310097,194.84974760591,23.16933017301,M6V
2MASS J12585583+2316360,194.73268050530996,23.276682544029995,M0V
SDSS J143123.68+462354.7,217.84869243703997,46.39850267034001,M5
2MASS J12574339+2302279,194.43078908023998,23.0410393441,M7V
Sand 171,194.39448857534998,23.03015834715,M5:
Sand 181,194.68443253290997,23.67264526894,M3:
2MASS J14315015+4705101,217.95877816736,47.086119052090005,M8V
2MASS J14320465+4705040,218.01938249096,47.08448874502,M4V
2MASS J12525283+2307223,193.22020323801996,23.122862284419995,M7V
2MASS J14355085+4649125,218.96188941120997,46.82015231549,M8V
2MASS J12541834+2322127,193.57640331872997,23.370196815729997,M4V
2MASS J12520087+2311111,193.00354908126997,23.186435238139996,M2V
2MASS J12521049+2313235,193.04365366157998,23.22325356159,M5V
2MASS J14342461+4702119,218.60260869142996,47.03662745813,M6V
Sand 157,193.07687677159998,23.2746577484,M3:
2MASS J14345737+4705191,218.73912485488,47.08858919833,M9V
BD+47  2399,253.32304201643,47.17894073324,M5
SDSS J125250.68+233754.1,193.21121651130997,23.631725302139998,M4V
2MASS J14365545+4720248,219.23110359036,47.340227137570004,M7V
SLW J1258+2400A,194.69571114901998,24.000451534740005,M3.5
ATO J134.1005+55.0894,134.10089357432457,55.08949596913417,M3.2
SDSS J143217.85+471802.4,218.07439865557998,47.30071078761,M4V
2MASS J14333885+4735229,218.41195571475998,47.58969697338999,M3V
2MASS J13013114+2341486,195.37984996303,23.69701123358,M2V
2MASS J14344907+4732392,218.70451425488,47.54422406768,M8V
2MASS J14341661+4739539,218.56917193613,47.6649886492,M4V
2MASS J12170808+2003551,184.28382514711956,20.065422893145005,M2V
2MASS J20201457+7544462,305.060716,75.74616,M1V
SDSS J135217.30+354602.7,208.07227405505998,35.76753555953,M2V
2MASS J13062489+2428526,196.60369962792,24.48125878442,M3V
SDSS J135300.71+355842.0,208.25287606640998,35.978331483309994,M9
HIP 101573,308.77990379114,7.71863213773,M0
2MASS J11310854+1320067,172.78575647451,13.334348249060001,M0V
2MASS J15120178+0104054,228.00748871456955,1.0681859835363892,M3.9
V* RS Sco,253.90757203633999,-45.1029760101,M6-7e
V* CO Oph,253.76742457072993,-25.87930058754,Me
SDSS J211819.05+111414.4,319.57938333333334,11.237358333333331,M5V
1RXS J070658.3-622107,106.74529953346334,-62.35298166294806,M4
UCAC4 142-000269,3.5712959,-61.656577,M3e
G 158-2,358.42586902220415,-12.390280200143334,M3:
SDSS J030706.03-072252.9,46.775142,-7.381383,M8V
SDSS J101934.19+013619.1,154.89249583333333,1.6053111111111111,M3V
SDSS J113147.25+135805.8,172.94693333736,13.96834983634,M8
V* CR Oph,253.83225735501998,-28.902175573109997,Me
G 197-31,176.8872089,60.840752,M3.5Ve
2MASS J11213897+1617528,170.4124,16.29800277777778,M0.5
2MASS J07510760+0617135,117.78168749999999,6.287091666666666,M0
2MASS J14224790+4352208,215.69956684924415,43.87256035174418,M3V
2MASS J13471079+4350355,206.79474298942998,43.84321555256,M7V
2MASS J11204531+1351417,170.18873607805,13.86155389571,M3V
StM 312,253.82509388672003,-22.01818376502,M7:
2MASS J13504973+4342396,207.70735171914998,43.71107491699,M6V
